1348, 150
1292, 201
1240, 1042
1220, 1233
1308, 152
1224, 1223
1236, 1058
1228, 1108
1232, 1098
1212, 1793
1252, 379
1264, 300
1260, 303
1244, 488
1272, 223
1248, 410
1256, 338
1200, 3026
1248, 1014
1288, 415
1312, 143
1216, 2416
1224, 2084
1232, 1055
1292, 300
1252, 824
1276, 566
1272, 643
1280, 418
1288, 373
1256, 472
1264, 420
1272, 381
1328, 280
1336, 166
1280, 511
1284, 456
1316, 370
1224, 1434
1220, 1534
1320, 304
1292, 412
1252, 884
1208, 1990
1244, 1108
1268, 738
1272, 665
1260, 857
1308, 391
1240, 1116
1232, 1380
