1752, 0
1748, 34
1668, 441
1700, 290
1692, 293
1656, 551
1728, 168
1684, 352
1724, 169
1688, 311
1704, 264
1640, 574
1716, 210
1720, 186
1680, 382
1672, 419
1732, 129
1660, 459
1736, 572
1724, 601
1664, 1412
1636, 2202
1656, 1759
1776, 31
1820, 13
1764, 252
1720, 625
1708, 818
1704, 880
1816, 28
1740, 375
1676, 911
1728, 594
1744, 317
1772, 133
1736, 275
1704, 825
1708, 780
1744, 373
1780, 65
1792, 28
1684, 859
1868, 15
1728, 546
1652, 1364
1768, 120
1808, 24
1736, 542
1824, 16
1784, 63
1676, 1156
1720, 698
1748, 266
