1752, 3164
1748, 3215
1764, 2327
1732, 3287
1772, 1972
1756, 2983
1744, 3279
1724, 3357
1896, 62
1928, 55
1884, 159
1940, 50
1876, 182
1868, 281
1784, 1714
1848, 616
1860, 573
1852, 605
1780, 1810
1788, 1592
1804, 1045
1768, 2183
1792, 1146
1800, 1104
1808, 1029
1856, 601
1828, 711
1820, 927
1824, 905
1836, 620
1816, 958
1940, 444
1936, 469
1804, 2412
1888, 689
1808, 2018
1912, 521
1880, 983
1932, 502
1884, 823
1908, 660
1792, 2924
1820, 1682
1848, 1352
1796, 2863
1780, 4153
1868, 1279
1864, 654
1876, 646
1868, 650
1780, 4583
1860, 1212
1852, 1295
1876, 1057
1908, 497
1848, 1646
1884, 992
1832, 1905
1872, 1114
1888, 696
1800, 3271
1804, 2110
1840, 1885
1824, 1952
1944, 354
1788, 3453
1904, 634
1880, 1030
