3180, 6392
3188, 6036
3172, 6411
3524, 774
3536, 623
3488, 784
3208, 4336
3228, 3744
3224, 3942
3204, 4349
3252, 3410
3196, 4397
3216, 4003
3232, 3739
3408, 908
3432, 810
3296, 1803
3308, 1488
3384, 1074
3396, 1029
3336, 1250
3316, 1396
3360, 1200
3400, 992
3376, 1108
3280, 2055
3288, 1982
3264, 2625
3352, 3605
3392, 2917
3500, 981
3404, 2645
3312, 3905
3380, 2937
3396, 2898
3436, 2095
3400, 2730
3460, 1542
3304, 5636
3408, 2322
3556, 840
3452, 1920
3600, 761
3264, 5699
3440, 1398
3308, 4019
3404, 2566
3488, 1589
3252, 4104
3512, 1185
3352, 2888
3432, 1632
3416, 2330
3532, 968
3540, 850
3420, 2257
3496, 1382
3412, 2364
