1772, 25
1784, 11
1788, 0
1764, 87
1780, 16
1740, 104
1720, 332
1712, 343
1704, 386
1664, 631
1644, 1039
1680, 477
1724, 224
1676, 598
1624, 1143
1656, 987
1680, 1415
1768, 275
1812, 44
1704, 839
1700, 990
1668, 1501
1796, 97
1780, 136
1672, 1419
1772, 142
1684, 1213
1720, 729
1604, 1511
1736, 321
1756, 290
1724, 681
1696, 1070
1732, 507
1728, 512
1808, 94
1768, 130
1696, 669
1720, 500
1744, 406
1688, 1119
1656, 1370
1780, 53
1660, 1223
1648, 1714
1844, 20
1692, 1070
1752, 343
1756, 263
1788, 36
1764, 113
1680, 1209
1864, 0
1796, 34
