3240, 2895
3328, 1825
3340, 1735
3516, 990
3188, 3434
3196, 3224
3560, 936
3248, 2631
3264, 2515
3360, 1553
3208, 3101
3432, 1249
3212, 3088
3224, 2963
3308, 2025
3348, 1690
3400, 1402
3228, 2922
3244, 2891
3452, 1163
3504, 1001
3216, 3052
3204, 3104
3300, 2079
3392, 1464
3416, 1329
3256, 2604
3288, 2208
3276, 2271
3268, 2315
3296, 2133
3356, 1618
3292, 2189
3336, 3080
3500, 1700
3424, 2460
3372, 2916
3388, 2669
3536, 1379
3304, 3608
3384, 2731
3284, 3950
3428, 2253
3548, 1227
3516, 1480
3504, 1651
3236, 5331
3168, 5596
3472, 1871
3232, 5382
3244, 4965
3296, 3744
3492, 1776
3400, 2560
3464, 1968
3376, 2912
3448, 2165
3456, 2078
3356, 2974
3300, 3622
3260, 4229
3256, 4556
3620, 1080
3388, 2032
3336, 3013
3344, 2282
3440, 1955
3376, 2131
3420, 2027
3428, 2009
3380, 2121
3488, 1825
3324, 3473
3496, 1223
3404, 2211
3260, 3933
3248, 5269
3308, 3578
3300, 3767
3340, 3406
3352, 3304
3388, 2325
3380, 2612
3188, 6143
3560, 1106
3368, 2925
3484, 1895
3472, 1896
3440, 2070
3252, 4839
3348, 3384
3364, 3167
3208, 5668
3196, 5981
