608, 1662
736, 433
740, 424
772, 345
744, 403
760, 348
756, 394
804, 233
632, 1388
640, 1053
664, 941
728, 460
720, 477
704, 688
712, 621
660, 957
716, 619
696, 727
656, 961
680, 873
672, 912
684, 836
668, 920
688, 791
700, 717
708, 681
692, 784
684, 1136
728, 852
808, 277
656, 1602
628, 2203
768, 573
708, 878
760, 666
680, 1324
792, 335
664, 1600
748, 733
632, 1702
764, 629
784, 525
744, 831
624, 2470
788, 481
672, 1489
780, 557
704, 931
756, 550
780, 499
752, 566
748, 596
700, 1237
676, 1569
724, 769
744, 608
740, 692
712, 907
844, 263
700, 1049
656, 1732
832, 310
768, 524
784, 438
708, 992
620, 1768
712, 874
740, 745
752, 659
744, 660
764, 655
728, 844
800, 365
780, 506
660, 1142
772, 507
