1196, 1513
1188, 2195
1180, 2226
1272, 78
1204, 1461
1192, 1744
1240, 474
1292, 19
1276, 30
1252, 345
1208, 755
1256, 273
1244, 465
1212, 590
1296, 6
1260, 190
1268, 180
1228, 545
1284, 27
1248, 398
1236, 1465
1212, 1810
1252, 987
1300, 431
1256, 745
1276, 499
1220, 1767
1272, 631
1248, 992
1200, 2329
1228, 1655
1288, 443
1312, 299
1304, 394
1268, 1294
1264, 1348
1272, 537
1280, 532
1312, 332
1272, 727
1228, 1477
1280, 402
1268, 831
1304, 379
1240, 1449
1320, 265
1216, 1565
1276, 718
1244, 1049
1192, 1879
1248, 933
1224, 1544
