1392, 3639
1388, 3690
1428, 3292
1568, 2619
1612, 2414
1456, 3166
1468, 3062
1488, 2849
1432, 3200
1508, 2765
1528, 2650
1416, 3295
1396, 3626
1408, 3469
1412, 3367
1244, 5178
1340, 3903
1268, 4891
1272, 4857
1356, 3704
1320, 4005
1400, 3523
1240, 6244
1344, 3807
1348, 3773
1332, 3957
1276, 4848
1312, 4038
1260, 5036
1280, 4817
1264, 4914
1324, 3997
1284, 4586
1336, 3933
1288, 4453
1308, 4165
1596, 3685
1352, 8865
1344, 9276
1460, 5152
1464, 4633
1336, 9285
1604, 3666
1512, 4407
1392, 6074
1428, 5754
1356, 8144
1420, 5928
1652, 3511
1572, 3882
1448, 5334
1380, 7630
1500, 4550
1376, 7988
1508, 4435
1536, 4144
1560, 4058
1436, 5692
1440, 8394
1448, 5310
1460, 4656
1456, 4767
1436, 5560
1452, 5408
1476, 4757
1428, 5638
1416, 5924
1376, 7177
1368, 8028
1508, 4519
1412, 5978
1464, 5299
1556, 3964
1404, 6257
1308, 9628
1520, 4214
1328, 8853
1388, 6687
1468, 5097
1616, 3638
1584, 3677
1532, 4046
1620, 3526
1492, 4591
