3200, 4325
3396, 1769
3300, 2698
3264, 2909
3304, 2406
3484, 1365
3404, 1762
3376, 2010
3432, 1676
3544, 1046
3448, 1566
3340, 2053
3552, 949
3256, 3106
3420, 1732
3384, 1914
3328, 2236
3444, 1673
3216, 3161
3460, 1520
3556, 871
3604, 684
3476, 1369
3500, 1106
3504, 1076
3624, 631
3316, 3238
3252, 3454
3460, 1740
3400, 2151
3456, 1826
3628, 1093
3528, 1175
3480, 1718
3352, 3217
3192, 6869
3248, 5628
3436, 2045
3356, 2419
3208, 6073
3212, 6071
3228, 5681
3448, 1970
3476, 1737
3252, 4741
3244, 5167
3336, 2523
3264, 4217
3332, 2563
3284, 3756
3352, 1728
3344, 1850
3388, 1676
3312, 2690
3200, 5383
3360, 2804
3280, 4385
3284, 4286
3540, 1515
3544, 1512
3524, 1634
3196, 5932
3548, 1474
3292, 3525
3352, 3010
3552, 1442
3604, 1116
3380, 2217
3244, 4990
3184, 7715
3468, 1897
3252, 4462
3240, 5348
3288, 4178
3336, 3142
3472, 1646
3560, 1156
3328, 3450
3456, 2074
