1652, 455
1624, 482
1756, 0
1592, 1628
1620, 793
1684, 273
1752, 29
1720, 92
1664, 364
1748, 82
1704, 267
1680, 332
1676, 362
1648, 456
1660, 418
1784, 125
1836, 0
1756, 314
1772, 248
1712, 692
1760, 280
1732, 609
1780, 200
1812, 6
1788, 59
1620, 1846
1708, 839
1704, 920
1660, 1304
1624, 1505
1672, 1202
1776, 237
1680, 1117
1676, 1127
1700, 1012
1744, 513
1696, 1034
1728, 676
1808, 35
1748, 334
1716, 342
1744, 111
1736, 153
1788, 107
1724, 585
1708, 614
1788, 76
1748, 324
1660, 1377
1740, 515
1776, 171
1832, 42
1764, 201
1800, 74
1688, 1064
1604, 2355
1692, 1001
1648, 1909
1824, 46
1696, 951
1684, 1193
1656, 1379
1676, 1241
1836, 0
1744, 481
1672, 1271
1752, 290
1760, 209
1808, 49
1700, 730
1768, 177
1732, 527
1784, 128
