3520, 1124
3588, 599
3288, 4608
3248, 4803
3312, 2920
3344, 1891
3500, 1168
3296, 4543
3336, 1984
3396, 1596
3476, 1335
3300, 3493
3324, 2035
3364, 1849
3408, 1581
3416, 1468
3356, 1864
3372, 1625
3464, 1354
3480, 1655
3476, 1714
3380, 3053
3280, 6568
3484, 1431
3400, 2586
3304, 4479
3284, 5106
3384, 2905
3240, 6788
3360, 3364
3492, 1406
3336, 3501
3496, 1245
3368, 3097
3544, 1005
3424, 2438
3568, 950
3296, 4925
3396, 2815
3420, 2454
3416, 2509
3324, 4215
3428, 1959
3516, 1176
3388, 1209
3596, 812
3392, 2821
3500, 1366
3488, 1643
3416, 1997
3352, 3315
3464, 1818
3480, 1739
3408, 2524
3388, 2940
3356, 3037
3432, 1939
3308, 4019
3232, 7816
3528, 1202
3568, 968
3560, 1055
3516, 1313
3268, 4957
3456, 1834
3592, 915
3348, 3968
