820, 448
844, 330
836, 366
812, 453
832, 410
804, 504
824, 425
740, 726
752, 649
716, 884
800, 512
784, 550
708, 929
664, 1363
704, 990
700, 1006
748, 673
780, 563
772, 592
768, 603
756, 627
660, 1573
656, 1655
672, 1339
796, 514
676, 1081
696, 1051
792, 537
808, 497
680, 1080
720, 791
732, 755
760, 896
792, 725
836, 499
880, 431
688, 1628
752, 944
780, 845
852, 468
784, 793
716, 1276
832, 557
720, 1096
648, 2465
668, 1996
788, 742
772, 847
868, 451
740, 1071
800, 643
892, 423
672, 1799
692, 1593
684, 1707
712, 1447
696, 1509
708, 1475
812, 560
696, 2218
704, 1780
744, 1035
740, 1044
708, 1669
748, 996
732, 1065
816, 529
796, 621
768, 714
764, 791
780, 667
712, 1286
804, 598
756, 845
784, 652
768, 884
828, 536
872, 418
852, 468
772, 817
800, 684
820, 541
860, 430
652, 2056
744, 1023
876, 315
756, 1000
724, 1039
840, 502
664, 1722
796, 699
704, 1472
692, 1615
708, 1470
684, 1701
712, 1299
808, 657
856, 441
780, 718
816, 656
696, 1501
844, 490
776, 811
760, 886
