1784, 0
1684, 514
1720, 341
1696, 435
1612, 1074
1704, 405
1680, 568
1636, 1071
1668, 807
1692, 474
1724, 321
1676, 629
1736, 318
1640, 822
1740, 215
1748, 135
1772, 12
1756, 36
1752, 116
1764, 15
1816, 49
1812, 82
1736, 365
1752, 211
1776, 115
1732, 436
1808, 91
1856, 12
1700, 510
1672, 1242
1684, 1174
1824, 37
1756, 121
1692, 608
1852, 27
1656, 1314
1804, 94
1704, 356
1720, 263
1712, 338
1800, 97
1724, 257
1728, 99
1772, 46
1732, 501
1716, 664
1736, 493
1628, 1891
1752, 353
1724, 596
1680, 683
1796, 16
1744, 414
1672, 1184
1812, 0
1760, 158
1660, 1331
1676, 1100
1792, 28
