2544, 1363
2664, 624
2612, 1165
2548, 1358
2708, 411
2540, 1439
2536, 1522
2684, 542
2652, 991
2600, 1238
2788, 276
2772, 329
2784, 298
2752, 397
2568, 1355
2764, 376
2572, 1339
2532, 1540
2588, 1246
2620, 1048
2616, 1122
2656, 1532
2696, 1362
2748, 1011
2672, 1469
2580, 2514
2752, 919
2732, 1036
2804, 648
2720, 1205
2824, 539
2764, 855
2792, 785
2632, 1941
2704, 1305
2556, 3227
2620, 1998
2700, 761
2704, 1185
2764, 764
2660, 1667
2700, 1208
2600, 2531
2688, 1493
2788, 708
2832, 543
2864, 487
2672, 1539
2720, 1104
2748, 777
2712, 1156
2624, 1784
2800, 555
2620, 2277
2588, 2720
