1536, 2642
1464, 2974
1488, 2851
1528, 2658
1572, 2349
1504, 2685
1500, 2784
1612, 2200
1600, 2323
1544, 2467
1452, 3055
1540, 2489
1564, 2417
1432, 3250
1480, 2922
1316, 4899
1300, 5064
1304, 5030
1296, 5235
1308, 4947
1336, 4649
1340, 4270
1344, 4209
1348, 4188
1412, 3481
1376, 3733
1428, 3450
1388, 3509
1384, 3634
1416, 3461
1352, 3947
1328, 4809
1448, 3247
1380, 3708
1360, 3744
1404, 3487
1320, 4822
1348, 9608
1384, 7402
1508, 4570
1504, 4649
1636, 3638
1500, 4740
1452, 5718
1428, 6248
1388, 6252
1472, 4996
1432, 5746
1572, 3765
1456, 5388
1360, 7543
1520, 3880
1488, 4906
1468, 5329
1464, 4389
1428, 4537
1448, 4526
1420, 4553
1448, 5354
1360, 6735
1424, 5495
1344, 8005
1520, 4431
1536, 4110
1496, 4543
1404, 5872
1488, 4883
1584, 3650
1476, 4912
1644, 3534
1560, 3901
1468, 5112
1452, 5235
1464, 5202
