3500, 3808
3508, 2523
3612, 805
3580, 1185
3620, 552
3596, 915
3540, 1465
3564, 1277
3576, 1268
3632, 550
3616, 665
3552, 1340
3588, 1100
3600, 876
3528, 1625
3636, 493
3532, 1566
3608, 840
3644, 490
3676, 215
3692, 187
3716, 63
3648, 344
3684, 196
3656, 269
3720, 60
3708, 121
3576, 3928
3736, 840
3728, 907
3744, 754
3756, 649
3752, 683
3684, 1398
3656, 1940
3628, 2234
3580, 3890
3720, 1131
3584, 2635
3620, 2367
3660, 1581
3636, 1990
3588, 2422
3648, 1956
3700, 1346
3572, 4553
3676, 996
3792, 897
3700, 1211
3812, 875
3632, 2170
3560, 3828
3568, 3475
3824, 806
3592, 3350
3796, 893
3552, 3909
3508, 3936
3708, 904
3644, 2144
3596, 2572
3604, 2492
3652, 1431
