3568, 1247
3584, 1104
3512, 1650
3364, 6977
3480, 2988
3656, 891
3372, 6606
3456, 3122
3436, 3720
3500, 2909
3468, 3003
3504, 1949
3424, 3758
3516, 1314
3532, 1249
3396, 4703
3416, 4195
3376, 5121
3452, 3482
3400, 4687
3380, 4860
3404, 4658
3408, 4547
3420, 4121
3524, 2197
3472, 3852
3544, 1436
3408, 5993
3428, 5670
3432, 5481
3480, 3842
3440, 5119
3484, 3392
3392, 6214
3628, 1319
3604, 1327
3512, 2390
3444, 4158
3504, 3116
3360, 7285
3500, 1930
3440, 4407
3548, 1826
3456, 3828
3484, 2879
3516, 1910
3568, 1758
3580, 1212
3512, 2716
3396, 5391
3544, 1878
3480, 3506
3424, 5106
3608, 1034
3368, 6471
3360, 8255
