1632, 940
1476, 1812
1764, 430
1836, 334
1828, 369
1808, 371
1496, 1766
1456, 2202
1796, 427
1448, 2204
1460, 2021
1540, 1375
1504, 1742
1684, 644
1720, 535
1644, 878
1744, 512
1672, 759
1692, 638
1696, 637
1708, 624
1576, 1185
1648, 812
1680, 722
1560, 1190
1660, 780
1556, 1264
1536, 1453
1592, 1065
1604, 1045
1512, 1722
1520, 1699
1636, 938
1552, 1367
1524, 1519
1620, 941
1608, 1027
1616, 985
1752, 450
1556, 1579
1512, 1729
1808, 252
1484, 2179
1828, 225
1704, 690
1616, 1002
1716, 562
1684, 778
1464, 3145
1788, 342
1712, 611
1732, 522
1752, 466
1760, 453
1640, 918
1496, 1920
1688, 718
1780, 423
1652, 816
1596, 1185
1604, 1167
1580, 1237
1660, 812
1648, 894
1608, 1092
1636, 976
1564, 1507
1576, 1479
1632, 986
1476, 3059
1540, 1663
1644, 903
1480, 2295
1672, 800
1500, 1756
1540, 2051
1652, 870
1544, 1393
1588, 1034
1568, 1250
1580, 1060
1664, 775
1660, 840
1684, 729
1576, 1126
1604, 998
1596, 1031
1608, 952
1676, 752
1588, 1198
1764, 430
1688, 762
1564, 1354
1804, 423
1472, 1826
1820, 321
1456, 2270
1620, 1011
1592, 1163
1600, 1043
1696, 630
1664, 804
1560, 1418
1532, 1594
1808, 339
1584, 1234
1580, 1342
1648, 894
1516, 1724
1680, 802
1824, 251
1540, 1497
1684, 778
1628, 948
1720, 496
1708, 591
