1772, 62
1764, 175
1780, 32
1804, 0
1796, 18
1644, 1117
1724, 348
1640, 1178
1672, 630
1668, 734
1632, 1472
1612, 1571
1652, 818
1660, 808
1684, 525
1712, 381
1736, 281
1744, 221
1680, 592
1700, 935
1740, 275
1728, 667
1716, 810
1736, 612
1712, 857
1756, 224
1768, 182
1692, 1169
1680, 1255
1792, 0
1636, 1817
1720, 723
1732, 660
1704, 902
1672, 1305
1780, 119
1688, 1213
1640, 1333
1776, 168
1724, 714
1740, 267
1816, 211
1744, 214
1732, 693
1760, 78
1676, 1141
1720, 775
1724, 747
1716, 794
1820, 25
1660, 1561
1636, 1658
1744, 232
1712, 797
1740, 479
1732, 616
1704, 818
1688, 968
1892, 0
1804, 44
1652, 1602
1664, 1339
1728, 648
