1612, 2098
1668, 1321
1648, 1450
1600, 2177
1724, 808
1736, 806
1588, 2571
1584, 2623
1576, 2664
1848, 392
1672, 1194
1660, 1427
1628, 1914
1592, 2276
1636, 1910
1748, 627
1692, 930
1688, 1073
1616, 1999
1836, 396
1640, 1480
1796, 599
1828, 436
1816, 486
1868, 363
1808, 570
1788, 609
1644, 1560
1808, 685
1704, 1330
1676, 1467
1700, 1340
1560, 2956
1604, 2601
1804, 764
1588, 2643
1636, 1982
1756, 826
1788, 773
1684, 1434
1620, 2185
1720, 952
1864, 498
1608, 2376
1572, 2659
1800, 770
1832, 591
1676, 2214
1668, 2520
1844, 578
1872, 554
1672, 2400
1800, 736
1784, 759
1696, 1292
1684, 1468
1836, 655
1804, 692
1728, 898
1700, 974
1744, 772
1732, 783
1708, 906
1700, 1276
1696, 1403
1876, 498
1844, 582
1832, 673
1804, 692
1668, 1638
1556, 3237
1728, 1060
1744, 1044
1836, 621
1768, 812
1828, 686
1624, 2011
1580, 2514
1644, 1666
1716, 1120
1748, 849
1600, 2467
1616, 2123
1860, 578
1672, 1603
1612, 2295
1788, 741
1688, 1537
1564, 3033
