1312, 7253
1296, 7425
1564, 2698
1444, 3404
1524, 2918
1536, 2809
1376, 3892
1392, 3711
1372, 4007
1388, 3717
1360, 4460
1448, 3389
1396, 3487
1408, 3410
1364, 4397
1460, 3360
1316, 5813
1584, 2629
1508, 2953
1480, 3059
1336, 4599
1332, 4604
1356, 4570
1500, 2956
1384, 3820
1456, 3379
1368, 4110
1492, 3011
1464, 3211
1320, 4807
1488, 5081
1524, 4400
1556, 4268
1492, 4826
1476, 5288
1504, 4757
1364, 7647
1408, 6373
1520, 4458
1360, 7992
1484, 5212
1608, 3710
1620, 3660
1452, 5323
1536, 4336
1480, 5275
1512, 4647
1572, 4063
1544, 4298
1416, 5653
1380, 7266
1324, 9467
1396, 6565
1560, 4231
1344, 9136
1476, 4703
1416, 5472
1420, 5289
1436, 4880
1456, 4766
1444, 4866
1448, 4780
1464, 4740
1428, 5039
1364, 8447
1424, 5968
1440, 5552
1452, 4963
1444, 5500
1344, 9518
1428, 5956
1556, 3767
1512, 4388
1384, 7238
1436, 5813
1336, 9524
1508, 4541
1376, 7667
1480, 4751
1500, 4737
1388, 6678
1352, 8781
1320, 10085
1372, 7959
1524, 4047
1520, 4216
1404, 5975
1380, 7539
