1400, 6094
1380, 6162
1404, 6066
1368, 6210
1440, 5281
1296, 8110
1408, 5566
1420, 5480
1416, 5512
1516, 3988
1352, 6700
1312, 7119
1336, 6969
1304, 7732
1364, 6363
1344, 6736
1348, 6704
1288, 8171
1444, 5082
1624, 3551
1604, 3670
1536, 3775
1556, 3695
1552, 3715
1520, 3975
1524, 3970
1500, 4271
1488, 4393
1456, 4814
1468, 4666
1476, 4642
1512, 4104
1452, 4941
1496, 4309
1368, 7218
1460, 4935
1672, 3776
1652, 3782
1352, 8632
1360, 7536
1496, 4628
1436, 5628
1428, 5711
1396, 6430
1412, 6029
1384, 6539
1448, 5248
1572, 4001
1440, 5530
1472, 4916
1504, 4571
1408, 6166
1564, 4051
1588, 3828
1484, 4652
1524, 4238
1536, 4144
1404, 5628
1452, 4283
1412, 5041
1424, 4573
1420, 4583
1428, 4289
1432, 4287
1468, 4922
1516, 4549
1372, 6758
1504, 4619
1412, 6174
1444, 5731
1408, 6643
1536, 4312
1524, 4469
1416, 5946
1448, 5490
1528, 4450
1496, 4748
1344, 9467
1356, 7719
1436, 5787
1520, 4532
1404, 6710
1456, 5150
1484, 4803
1580, 3983
1540, 4007
1584, 3492
