3172, 2949
3176, 2842
3216, 2563
3244, 1838
3236, 2031
3196, 2597
3416, 894
3248, 1830
3264, 1407
3220, 2140
3436, 609
3368, 960
3180, 2827
3240, 1924
3516, 601
3280, 1318
3304, 1297
3228, 2139
3328, 1043
3308, 1154
3424, 891
3252, 1447
3404, 914
3428, 863
3192, 6421
3500, 1373
3452, 1900
3468, 1822
3260, 4570
3460, 1871
3204, 6267
3324, 3527
3312, 3671
3396, 2289
3380, 2471
3408, 2263
3416, 2239
3496, 1628
3224, 5845
3296, 4302
3432, 1914
3376, 2816
3308, 4222
3332, 2961
3368, 2933
3476, 1669
3228, 5050
3280, 4479
3512, 1271
3364, 5244
3372, 3282
3388, 2587
3396, 2413
3408, 1965
3516, 1259
3236, 5883
3204, 6638
3324, 3735
3404, 2477
3328, 3570
3268, 4755
3252, 5215
3580, 1182
3460, 1471
3156, 7084
3272, 4309
3232, 6050
3348, 3537
3380, 2648
3308, 3815
3220, 6107
3356, 2815
3396, 2480
3408, 2186
3248, 5673
3240, 5686
3424, 1974
3512, 1438
3368, 2786
3304, 3974
