1624, 795
1736, 154
1716, 288
1700, 326
1744, 0
1696, 368
1640, 597
1676, 380
1656, 454
1636, 627
1644, 504
1692, 370
1688, 376
1708, 296
1612, 827
1668, 450
1632, 700
1620, 824
1588, 994
1600, 967
1672, 426
1628, 787
1648, 484
1720, 211
1608, 933
1728, 171
1732, 570
1820, 52
1684, 1093
1788, 54
1728, 639
1608, 1748
1652, 1157
1784, 137
1644, 1225
1740, 408
1692, 867
1752, 168
1824, 2
1704, 667
1728, 1046
1740, 290
1756, 225
1732, 375
1692, 1006
1684, 1134
1752, 313
1712, 702
1696, 990
1688, 1104
1800, 41
1708, 809
1724, 457
1716, 574
1640, 1414
1672, 1196
1732, 404
1636, 2280
1700, 915
1668, 1326
1768, 77
