928, 225
900, 344
932, 195
936, 149
868, 513
872, 487
920, 236
888, 416
892, 394
876, 430
768, 901
776, 867
852, 521
808, 713
796, 747
832, 596
784, 861
840, 584
824, 620
740, 1279
792, 852
764, 1037
904, 290
720, 1367
816, 701
912, 255
748, 1066
724, 1310
820, 691
716, 1422
744, 1187
828, 1153
896, 637
976, 298
928, 498
820, 1329
932, 387
908, 607
912, 556
864, 700
964, 330
988, 266
852, 998
900, 629
848, 1149
888, 684
868, 690
856, 856
952, 359
812, 1577
880, 1172
908, 393
912, 364
884, 457
916, 357
928, 320
872, 687
892, 618
932, 450
948, 335
856, 693
844, 919
936, 441
940, 398
828, 1044
816, 1186
792, 1569
984, 243
956, 327
916, 562
908, 601
920, 484
880, 655
968, 279
