3168, 3973
3240, 2127
3256, 1693
3280, 1490
3244, 1818
3376, 852
3220, 2319
3296, 1416
3324, 1030
3308, 1075
3316, 1054
3292, 1421
3336, 1017
3260, 1542
3300, 1152
3268, 1504
3216, 2630
3212, 2982
3340, 958
3352, 928
3348, 933
3388, 739
3360, 862
3428, 2238
3380, 2651
3416, 2396
3360, 2740
3248, 4948
3420, 2301
3512, 1033
3376, 2703
3412, 2452
3300, 4254
3288, 4257
3464, 1510
3312, 3943
3352, 3015
3232, 6063
3244, 5251
3304, 3956
3480, 1482
3488, 1290
3276, 4295
3436, 1939
3392, 2591
3408, 2539
3324, 3648
3196, 6110
3344, 3578
3488, 1922
3352, 1924
3340, 2121
3308, 2744
3320, 2188
3496, 1534
3552, 1196
3440, 1576
3396, 2347
3312, 3906
3232, 5726
3240, 5534
3344, 3178
3304, 4058
3300, 4182
3264, 4375
3500, 1395
3416, 2064
3544, 1313
3256, 4690
3412, 2334
3212, 7132
3320, 3544
3292, 4242
3216, 5750
3340, 3389
3244, 5051
3360, 2563
3520, 1353
3428, 2063
3592, 1175
3380, 2521
