3328, 6213
3332, 6130
3324, 6279
3600, 645
3448, 1031
3564, 660
3504, 855
3508, 853
3476, 969
3500, 912
3540, 766
3528, 838
3424, 2209
3532, 811
3544, 700
3492, 956
3536, 809
3436, 1755
3432, 1912
3360, 4300
3396, 2403
3408, 2373
3412, 2286
3384, 2778
3392, 2727
3376, 3049
3368, 3077
3364, 3079
3372, 3051
3484, 3556
3508, 2666
3532, 2472
3380, 6748
3376, 8155
3632, 1192
3568, 1399
3424, 4327
3420, 5602
3536, 2454
3560, 1609
3544, 2183
3488, 3175
3352, 8526
3524, 2633
3548, 2129
3388, 6529
3516, 2641
3476, 3950
3592, 2041
3500, 2042
3520, 2425
3404, 5543
3440, 4394
3612, 1318
3552, 1698
3432, 4883
3464, 4136
3516, 2783
3540, 2324
3496, 2988
3480, 3475
3512, 2975
3576, 1360
3396, 5722
3456, 4381
3364, 6663
3472, 3521
3548, 2173
3428, 5281
3572, 1678
