1612, 3119
1640, 2057
1792, 633
1636, 2622
1596, 3130
1920, 259
1616, 2906
1716, 960
1860, 351
1824, 469
1836, 406
1876, 297
1852, 377
1828, 455
1892, 287
1848, 404
1872, 343
1856, 355
1724, 935
1696, 1023
1680, 1185
1692, 1063
1728, 909
1736, 713
1752, 667
1688, 1177
1704, 1015
1652, 1246
1800, 597
1808, 498
1820, 595
1892, 330
1860, 434
1680, 2028
1756, 984
1752, 1020
1740, 1115
1816, 775
1664, 2514
1768, 780
1700, 1560
1864, 408
1720, 1116
1656, 2543
1836, 457
1712, 1365
1888, 355
1872, 370
1640, 2707
1932, 327
1672, 2330
1852, 539
1848, 688
1752, 846
1812, 731
1788, 768
1712, 1264
1816, 714
1728, 1125
1716, 1214
1776, 799
1740, 957
1808, 744
1780, 776
1796, 748
1880, 316
1740, 869
1856, 501
1772, 843
1680, 1325
1836, 535
1860, 378
1812, 673
1720, 1227
1660, 2319
1908, 197
1716, 1284
1668, 2001
1608, 2461
1876, 323
