2484, 1934
2488, 1927
2464, 1948
2536, 725
2496, 1734
2520, 1066
2528, 869
2540, 717
2564, 423
2620, 120
2576, 373
2608, 121
2592, 278
2628, 103
2572, 393
2560, 431
2544, 651
2548, 537
2504, 1258
2516, 1106
2624, 622
2564, 1263
2544, 1478
2596, 875
2580, 965
2604, 626
2572, 1236
2732, 381
2680, 472
2668, 487
2592, 876
2540, 1569
2552, 1454
2500, 1649
2556, 1324
2564, 779
2536, 1732
2640, 537
2544, 1535
2520, 2041
2660, 486
2568, 1114
2636, 636
2628, 698
2560, 1242
2496, 2147
2492, 2899
2552, 1292
2608, 794
2528, 1761
2624, 752
2576, 1094
2680, 437
2580, 1020
2588, 884
