1728, 124
1748, 0
1712, 372
1696, 450
1700, 422
1740, 23
1708, 380
1668, 691
1688, 514
1672, 632
1716, 353
1680, 623
1664, 941
1712, 662
1780, 186
1736, 526
1784, 161
1788, 149
1744, 346
1756, 326
1620, 1930
1740, 396
1644, 1720
1816, 43
1820, 5
1844, 0
1800, 55
1672, 771
1760, 307
1772, 253
1768, 299
1652, 1586
1656, 1352
1720, 582
1788, 135
1744, 377
1736, 403
1724, 507
1760, 140
1748, 252
1756, 146
1740, 542
1652, 1552
1728, 555
1764, 245
1756, 253
1792, 98
1780, 178
1700, 701
1744, 511
1748, 345
1784, 113
1752, 310
1776, 232
1668, 1216
1664, 1437
1696, 899
1796, 50
1720, 682
1692, 917
1804, 46
1808, 0
