3680, 346
3548, 1138
3652, 460
3648, 540
3792, 193
3456, 3013
3520, 1425
3432, 3399
3480, 1435
3468, 2079
3460, 2120
3532, 1225
3672, 432
3556, 1059
3636, 598
3596, 911
3696, 246
3644, 592
3608, 758
3616, 646
3604, 860
3564, 984
3692, 343
3712, 1379
3744, 875
3656, 1878
3732, 1187
3724, 1338
3540, 3096
3616, 2759
3696, 1428
3624, 2052
3728, 1241
3660, 1607
3580, 2874
3576, 2939
3672, 1552
3572, 2973
3716, 1590
3688, 1592
3684, 1594
3656, 1723
3672, 1665
3664, 1678
3612, 2411
3508, 3923
3592, 2698
3748, 1074
3752, 984
3684, 1384
3788, 854
3720, 1189
3756, 926
3716, 1229
3568, 3279
3736, 1139
3648, 1636
3628, 1646
3768, 920
3552, 3833
3852, 627
3800, 790
3744, 1105
