3268, 4216
3208, 5882
3456, 1050
3552, 572
3400, 1285
3432, 1067
3420, 1251
3600, 196
3484, 1045
3504, 630
3488, 985
3564, 337
3328, 2143
3340, 2049
3372, 1677
3388, 1454
3348, 1742
3376, 1456
3344, 1867
3320, 2185
3288, 2370
3324, 2180
3396, 1409
3520, 1431
3452, 1855
3568, 902
3260, 6151
3276, 5569
3368, 2400
3316, 2904
3344, 2829
3348, 2781
3304, 3030
3448, 1874
3356, 2674
3292, 3218
3388, 2365
3456, 1579
3496, 1523
3516, 1452
3428, 2048
3588, 688
3512, 1499
3540, 1146
3384, 4885
3392, 1624
3524, 1008
3508, 1243
3280, 6284
3296, 5330
3452, 2027
3448, 2103
3304, 4809
3604, 903
3400, 2635
3444, 2168
3460, 1394
3376, 3231
3420, 2339
3328, 3262
3284, 5350
3456, 1880
3384, 2965
3404, 2359
3612, 603
3472, 1386
