1776, 0
1732, 88
1740, 61
1748, 8
1612, 881
1712, 276
1576, 898
1640, 548
1628, 564
1720, 236
1696, 298
1664, 459
1656, 498
1684, 396
1704, 282
1728, 194
1688, 330
1652, 503
1680, 442
1632, 1843
1688, 867
1680, 1378
1676, 1473
1828, 0
1756, 202
1764, 154
1772, 133
1752, 429
1660, 1811
1668, 1508
1780, 95
1812, 9
1804, 25
1796, 81
1664, 1692
1704, 468
1800, 42
1728, 234
1736, 113
1724, 256
1732, 200
1732, 542
1840, 2
1684, 1028
1688, 950
1640, 1550
1672, 1236
1632, 2315
1828, 6
1736, 173
1652, 1435
1780, 63
1692, 860
1712, 584
1844, 0
1800, 39
